PlayerName,Week,Distance,RunningDistance/Min,HSR,MaxSpeed,SprintMetres,AccelMetres,AccelLoadTotal,AccelLoadDensity,AccelLoadDensityIndex,RHIEfforts/Bout,EWMA_Distance,EWMA_RunningDistance/Min,EWMA_HSR,EWMA_MaxSpeed,EWMA_SprintMetres,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,EWMA_AccelLoadDensityIndex,EWMA_RHIEfforts/Bout,InjuredNextWeek
Athlete AR,107,3839.33154,34.68753,13.21,5.86293,0,72.26,1047.5373,0.15774,2.72844,3.6,2892.647644,63.1423,57.026,6.744808,1.854,85.094,886.354708,0.332692,3.122922,4.028334,0
Athlete AW,107,4120.505708,65.4793075,146.2225,7.7920025,0,206.765,1395.58342,0.37319,3.3839125,4.03125,4418.229161,72.85579184,171.1293358,7.868043365,0.044667404,219.7517022,1495.156493,0.412124848,3.382380639,4.002022032,0
Athlete AX,107,2500.548643,81.40929333,510.9366633,6.60654,0,320.2100033,762.8149167,0.410596667,3.04245,8.435293333,2840.141873,82.34270665,480.9375717,6.920336955,1.46745679,299.5347108,810.9595528,0.384528123,2.856354658,7.076398947,0
Athlete AZ,107,5056.726235,75.0192125,473.895,8.7546825,27.7775,293.775,1603.972673,0.3988875,3.17503,4.3314575,4763.697752,75.78956678,395.8562313,8.597896929,14.39914347,264.6682908,1540.548117,0.409268943,3.227388229,4.388625542,0
Athlete BA,107,3940.637955,67.58095,35.475,6.2007775,0.15,112.6825,1140.303838,0.32735,2.9053525,3.1428575,3805.959355,65.68118519,28.51446807,6.086356198,0.05,107.3429095,1191.465598,0.341319671,3.120654187,3.126402612,0
Athlete BD,107,4384.092955,68.52319,256.07,7.0392425,0,191.485,1351.548128,0.35165,3.0765825,5.1899325,4429.883115,73.68334326,202.5741635,7.220064404,0.014534533,203.4145423,1380.778035,0.381406644,3.099679311,5.077748535,0
Athlete BE,107,3132.831013,65.28973,67.19666667,6.35064,0,128.4533333,1018.165657,0.348636667,3.189906667,3.92857,3654.763974,66.86656788,65.58168535,6.494091203,0,146.33619,1198.839093,0.363056155,3.257364377,3.734030923,0
Athlete BI,107,4579.32721,76.0475,24.26,7.07311,0,141.57,1465.48935,0.40562,3.20023,3.6,3959.939073,72.32956277,85.52610174,7.335559623,0,135.0929105,1269.165027,0.383006665,3.167984807,3.51036124,0
Athlete BJ,107,3477.17533,69.79585,200.4825,7.676205,0,157.8375,1123.827573,0.369755,3.1922175,5.297025,3503.529165,69.04247315,174.6599839,7.624469631,0.130238502,152.0851617,1141.12297,0.371644308,3.237469299,5.242896154,0
Athlete BS,107,4754.821283,69.8287725,357.8374975,8.1022375,0,229.6950025,1372.783855,0.3384325,2.902035,4.8053025,4142.413037,75.68298966,416.4353283,7.947663625,1.33994513,204.311482,1148.942712,0.340433625,2.730327723,4.486943563,0
Athlete BT,107,2459.383743,57.40425667,133.11,7.376773333,0,124.9033333,787.5171033,0.30017,3.188383333,3.28889,3326.832719,62.22012004,143.8925717,7.476592685,0,184.0748345,1104.074431,0.338958794,3.265258121,3.367287575,0
Athlete BU,107,4504.821975,75.44479,226.6299975,7.5446725,0,235.88,1485.78544,0.415155,3.2946475,3.89226,4559.403717,76.45906777,210.588279,7.364046374,0,236.7124658,1495.993756,0.418329533,3.278374507,3.68182912,0
Athlete BW,107,3706.368285,68.77021,89.9075,7.0445075,0,128.9175,1216.17752,0.3750275,3.2626275,4.0125,4012.084215,70.90507855,80.47656623,6.931801374,0,132.7810564,1331.425808,0.389899736,3.300107159,3.579527966,0
Athlete BY,107,4897.393753,80.569515,277.6,7.6565725,0,253.0925,1546.957375,0.4241775,3.15638,3.8821425,4720.736435,80.11231018,276.7439465,7.647341934,0.006303967,221.4367322,1460.962838,0.412948435,3.088655219,3.700567938,0
Athlete CA,107,4394.964095,80.517025,124.74,7.037095,0,222.555,1483.195325,0.45192,3.365535,3.55,4117.900853,73.96758134,129.6114882,7.203452125,0,196.5854646,1395.347076,0.416494418,3.375846292,3.431552781,0
Athlete CK,107,4427.932205,82.6207,189.055,7.29644,0,210.55,1464.624385,0.446405,3.28779,4.11905,4481.917745,82.67835046,248.8153131,7.284187191,0,214.0186597,1434.529031,0.434704531,3.166409032,4.581850142,0
Athlete CQ,107,3123.81641,28.22301,2.68,5.56859,0,38.06,770.52783,0.11603,2.46662,5,3668.988405,62.33083479,205.5669154,7.313798642,0.097975309,115.7007901,955.0352943,0.272582,2.590432691,4.482046222,0
Athlete CR,107,5060.716988,75.375365,427.9774975,8.686325,13.19,207.9074975,1418.353993,0.360905,2.85637,4.5322875,4826.764274,75.7800397,359.2501745,8.627816406,6.310556233,208.1203274,1422.32335,0.375509436,2.968458868,4.194290834,0
Athlete D,107,4547.87384,59.70247333,155.7766633,7.861943333,0,158.4433333,1369.268403,0.30461,3.06332,3.595236667,3955.923826,56.05891594,99.89730441,7.124292726,0,131.1612071,1233.326516,0.293842021,3.164716494,5.113159879,0
Athlete E,107,4679.409295,68.9907425,143.6225,7.23351,0,144.31,1414.03767,0.35237,3.055845,3.7222225,4319.324086,68.95968608,120.9390879,7.304566282,0,128.0900114,1344.203688,0.359565088,3.126760254,3.173364336,0
Athlete I,107,3660.849105,72.18375,154.3675,7.4501925,0,152.9775,1199.823648,0.3908925,3.2338225,3.9666675,3599.930896,69.78552042,145.8325271,7.34459222,0.027331108,145.210807,1170.280795,0.375700103,3.233997468,3.892809293,0
Athlete J,107,4792.994805,70.606105,131.255,7.1262575,0,142.3625,1474.332385,0.3660675,3.0995675,3.8142875,4430.48371,72.15892434,105.8673146,7.069058579,0,139.3544785,1405.824542,0.382384367,3.173951961,3.708643097,0
Athlete Q,107,5317.86353,48.04575,34.03,6.2488,0,102.89,1522.51907,0.22926,2.86303,4.16667,4028.090887,55.81256467,33.37266667,6.130685333,0,68.926,1207.682349,0.281746667,3.027938,4.362223333,0
Athlete Y,107,4826.911033,70.8278625,254.995,7.7876275,0,195.23,1439.30642,0.35022,2.968705,3.89236,4495.861834,72.70596701,261.4470557,7.712939357,0.073226216,162.4673142,1305.967444,0.350537137,2.903422203,3.682078247,0
Athlete AC,108,3275.094285,86.4061675,178.5975,7.50696,0,155.655,932.78497,0.39552,2.8149,4.0875,4015.110897,84.0779955,207.6559736,7.478123874,0.000434114,189.6903774,1169.514722,0.392935258,2.863147869,4.169602148,0
Athlete AM,108,3092.499247,65.42543667,512.2599967,7.462293333,0,256.39667,880.1819367,0.304883333,2.811243333,4.27619,2770.408856,72.69218071,422.2408362,6.882639541,0.00574911,246.6733091,781.5589845,0.336575423,2.803005657,5.277138221,0
Athlete AO,108,4512.887997,80.83764333,330.31666,8.450843333,3.263333333,276.1333333,1516.295157,0.45169,3.33982,4.395833333,4357.194592,76.46059327,280.9159919,8.160269141,1.856522412,241.3152634,1445.010366,0.421359445,3.29805386,4.369787493,0
Athlete AQ,108,2625.42578,58.89686,629.58001,7.53042,0,278.11999,743.19611,0.27233,2.83076,5.05263,2604.272972,74.904072,449.306,7.283834,0,250.589998,766.51587,0.36071,2.955274,5.94386,0
Athlete AR,108,4251.196633,72.5949175,57.6075,7.0326775,0,163.095,1331.711863,0.3794,3.1364,3.1758925,3721.990107,68.47641028,57.94404321,6.960288611,0.743888889,137.9041358,1168.412516,0.362224568,3.156316543,3.782852068,0
Athlete AW,108,4440.002035,75.15296,180.225,7.53767,0,207.1249975,1544.797453,0.4354775,3.4983,4.1568175,4323.255986,68.51032629,153.7765977,7.663367949,0.008823191,193.6492237,1497.270746,0.397965309,3.472656299,4.200618642,0
Athlete AX,108,3044.767637,64.19768667,623.5933267,7.9157,4.5,271.6933333,862.7411067,0.299223333,2.798216667,5.308823333,2858.78573,73.28533901,530.4773017,7.290033913,2.934802012,279.7337415,825.2065196,0.349953888,2.876663479,6.586362034,0
Athlete AZ,108,4435.413865,75.6590825,333.1525,8.75267,6.5275,246.3474975,1384.076955,0.3932725,3.1118675,4.0503675,4922.463431,74.89018933,418.3544099,8.896527171,17.86245427,281.8606178,1550.997136,0.394228649,3.148408323,4.229161249,0
Athlete BA,108,3756.299545,67.1059025,29.63,6.2308975,0,100.145,1101.376,0.32474,2.909135,2.5833325,3929.253586,66.4340734,33.81927764,6.276351193,0.080246914,106.3232908,1162.237192,0.326792466,2.954009901,3.292604806,0
Athlete BD,108,4023.51944,76.948865,200.3074975,7.566215,0,164.4625,1227.455165,0.3924625,3.04241,4.9503225,4461.169258,74.66600916,233.4278889,7.47865408,0.002871019,183.9202491,1367.175152,0.381202022,3.05012974,5.091915235,0
Athlete BE,108,3564.07043,74.22569,155.88,7.13086,0,140.41,1093.02507,0.37939,3.06679,4.5,3327.381678,67.38838805,88.85720085,6.627915945,0,129.5417291,1061.011954,0.354675048,3.154650088,4.16244881,0
Athlete BI,108,3230.70919,70.1071725,33.8625,6.6174675,0,126.8725,1019.948498,0.363605,3.100175,2.5,3569.750695,70.57606583,53.68686181,6.919916299,0,131.1202727,1136.951172,0.370035267,3.134928163,3.155391856,0
Athlete BJ,108,4050.394388,73.9730575,197.5525025,7.6921575,0,185.515,1322.35288,0.40039,3.24641,5.3940525,3727.019943,69.80771041,185.2045352,7.680709402,0.025726124,168.7739208,1213.236344,0.375584123,3.222418874,5.440471864,0
Athlete BO,108,3018.57721,80.4239,87.78,7.51195,0,120.85,847.50698,0.37634,2.80764,4,4447.901576,65.408838,104.87,7.12764,0,141.994,1326.948566,0.327912,3.013924,3.77262,0
Athlete BS,108,4730.683013,74.8238725,268.855,8.2351,1.335,185.7525,1273.12844,0.337995,2.7172875,4.68877,4821.400839,71.84874287,331.651176,8.240351642,1.006347186,203.7914976,1324.848757,0.328417877,2.755261248,4.796379284,0
Athlete BT,108,2975.07922,54.25676,190.44,8.29604,0,109.21,829.69887,0.25219,2.78883,3.66667,3124.053863,64.13214317,177.5375741,7.789223236,0,154.5204566,969.073619,0.327784229,3.069476577,3.928918102,0
Athlete BU,108,4917.391753,76.6109525,176.2175,7.2789175,0,264.1625,1663.516803,0.431355,3.3775975,3.98889,4855.729532,74.86754021,197.2583317,7.37733771,0,254.4360118,1626.551333,0.418112994,3.345825242,3.95596174,0
Athlete BY,108,4087.66664,80.4319225,190.3925,7.606735,0,191.46,1264.098748,0.4135425,3.0780225,3.9583325,4496.34608,78.85888963,222.5017363,7.664611184,0.001245228,219.8524409,1399.731664,0.40818003,3.100402111,3.890543512,0
Athlete CO,108,3231.37305,53.18388,9.25,5.79876,0,81.16,1081.02407,0.29654,3.3454,4.16667,3537.558832,57.626038,41.024,6.284594,0,97.922,1093.339786,0.298074,3.125406,3.683334,0
Athlete CQ,108,4166.85425,72.1117,95.66,6.72135,0,150.34,1378.67441,0.39766,3.30867,3,3834.943687,65.59112319,168.9312769,7.116315761,0.065316872,127.2471934,1096.248333,0.314274667,2.829845128,3.988030815,0
Athlete CV,108,4330.16534,90.18047,268.33,7.93089,0,202.57,1312.53333,0.45558,3.03114,4.55556,4336.32396,72.12665,210.004,7.942232,0,213.68,1358.228152,0.382088,3.170976,5.073668,0
Athlete D,108,4369.827118,67.0376175,143.465,7.324765,0,140.7725,1333.484593,0.340925,3.0507025,4.055555,4500.507368,62.87827044,145.7056739,7.470344573,0,143.5918085,1369.715633,0.321253631,3.070340448,4.231628397,0
Athlete E,108,4599.258155,70.7750625,117.9625,7.5490675,0,140.5075,1383.640493,0.35884,3.03933,3.65625,4788.13414,68.67778728,119.3819495,7.367211642,0,142.0916998,1445.994357,0.350594277,3.057558507,3.694438573,0
Athlete I,108,5048.334878,76.2196425,230.400005,7.4796975,0,228.28,1585.907643,0.4026925,3.16439,4.27857,4364.853344,72.15076332,199.1395143,7.584411334,0.005398737,190.2847273,1387.849195,0.383710113,3.183821043,4.0886727,0
Athlete J,108,3769.518478,54.2514425,69.5,6.7636025,0,93.69,1239.52239,0.2992925,3.213975,3.1302075,4493.079766,63.18770329,108.727556,7.207840059,0,119.0846501,1441.758331,0.342275091,3.21907298,3.68189342,0
Athlete Q,108,4122.3222,56.28179,14.68,5.84603,0,81.66,1273.84,0.28986,3.0901,3.16667,4059.501325,55.96897311,27.14177778,6.035800222,0,73.17066667,1229.734899,0.284451111,3.048658667,3.963705556,0
Athlete Y,108,4570.010788,69.2534625,250.4450025,7.31695,0,163.9025025,1463.949865,0.3743275,3.25667,3.7936475,4798.196965,67.88088092,252.5549754,7.573236293,0.014464438,177.6875881,1499.744438,0.356889959,3.165586855,3.868807154,0
Athlete AC,109,3746.47312,65.5975225,121.2775025,7.3544225,0,143.32,1134.754815,0.3307825,3.026775,4.375,3678.912094,74.70733032,142.3344216,7.429132216,8.58E-05,149.6566177,1099.636125,0.368036069,2.975588345,4.332781103,0
Athlete AM,109,3474.525087,70.06159667,133.9366667,7.648446667,0,151.2766667,1037.573433,0.337223333,2.967596667,4.166666667,3091.94972,69.25462972,284.8292589,7.425982333,0.00170344,200.6087587,902.6256016,0.328644693,2.902770689,4.441374288,0
Athlete AO,109,4024.69342,68.245105,241.6575,8.19714,2.01,226.835,1287.810133,0.3633675,3.178865,4.32958,4207.550566,76.23052168,270.8292101,8.250531254,2.000613217,239.2183968,1371.829678,0.413069091,3.246651365,4.345759128,0
Athlete AQ,109,3203.756135,83.3650725,488.5324925,7.321905,0.4025,296.674995,937.730015,0.4065875,2.93501,5.137955,2994.355263,77.94073972,498.7882356,7.30416679,0.223611111,282.383762,877.8260125,0.378855154,2.946611235,5.410385864,0
Athlete AR,109,4209.781585,69.42461,57.06,6.974675,0,153.7025,1304.909678,0.3606925,3.11386,2.4583325,3923.749797,70.80475456,58.64209496,7.033184047,0.146941015,146.5507244,1219.410641,0.367806612,3.114680984,2.393129143,0
Athlete AW,109,4432.773873,73.43098,269.9675,7.9047975,0,247.99,1490.933395,0.4100275,3.35054,4.3914775,4298.730673,75.22155717,225.5307163,7.809308947,0.001742853,228.8816362,1445.013446,0.419803425,3.352617664,4.136184269,0
Athlete AX,109,3364.664877,70.69483333,706.38667,7.762656667,7.356666667,340.6499933,987.0637367,0.35057,2.970463333,5.053966667,3085.037661,71.10687205,660.3451285,7.566800542,3.988459855,313.4582649,898.9932269,0.347670164,2.92922708,5.609631714,0
Athlete AZ,109,4466.513625,73.3939675,363.7775,8.433385,7.0075,245.1700025,1408.615555,0.3832975,3.131215,4.2063475,4246.633081,74.07757533,323.7367662,8.398025244,8.066132941,225.700863,1328.970143,0.383932727,3.105851521,4.06872429,0
Athlete BA,109,3344.324715,58.7779425,16.6225,6.2105325,0,93.8525,983.241685,0.285035,2.922815,3.7916675,3447.800761,64.14224138,17.91988818,6.127365328,0.015851242,94.49185373,1009.587767,0.309229499,2.907564487,3.135473449,0
Athlete BD,109,3758.234673,65.80472,195.3174975,7.7672075,0,155.7275,1146.353538,0.3342025,3.036685,4.76515,3839.659164,72.6034786,196.421772,7.535245158,0.000567115,163.6002653,1174.401616,0.369896295,3.048581677,4.708391404,0
Athlete BI,109,3418.039238,59.70587,70.235,6.7498475,0,124.055,1087.494298,0.31943,3.14058,4.1875,3379.993795,67.34924294,60.84647888,6.725984176,0,126.2719057,1079.764325,0.35620246,3.149623958,3.320046539,0
Athlete BJ,109,3999.33046,66.336455,212.5125,7.439755,0,157.2424975,1322.839098,0.3651575,3.30535,5.90282,3753.738829,69.99216348,202.0498779,7.498247598,0.005081703,158.675249,1229.747999,0.380719117,3.266724345,5.96080259,0
Athlete BN,109,5174.756285,69.424275,463.845,8.982905,1.345,277.065,1569.81966,0.34501,3.025765,4.666665,4987.164363,72.19386,391.91,8.4662,0.448333333,265.3633333,1553.021785,0.370223333,3.098296667,4.199556667,0
Athlete BS,109,3726.337645,63.066965,137.845,7.09207,0,139.395,1074.67987,0.303135,2.882905,3.625,4419.840875,72.3485733,242.7943815,7.742967543,0.731650512,178.8244694,1224.461261,0.334805616,2.786176452,4.338403565,0
Athlete BT,109,4406.38322,81.0383,242.7933367,8.205013333,0,213.7933333,1311.937963,0.402603333,2.988716667,3.833333333,3805.177001,74.11095803,216.5445433,7.930587691,0,184.1713253,1143.777142,0.37038433,3.009328641,3.960480097,0
Athlete BW,109,4573.92442,72.45414,77.23666667,6.513916667,0,105.12,1356.246783,0.360883333,2.976276667,3.755556667,4055.029859,71.19206224,77.40718605,6.65205673,0,115.7956058,1260.61793,0.369587489,3.114998575,3.894595149,0
Athlete CK,109,8394.57764,92.72361,679.75001,8.00302,0,319.91999,2321.11823,0.4273,2.76502,5.05882,5824.876545,85.82857558,375.900837,7.464073169,0,249.5739485,1764.276815,0.436686416,3.082903484,4.618816076,0
Athlete CN,109,6167.98608,68.12945,40.19,6.33966,0,180.73,1762.29391,0.32443,2.85716,3,3039.508276,65.76333,23.75,5.85325,0,95.528,893.450894,0.323324,2.954542,3.61,0
Athlete CO,109,4869.94897,53.79178,102.23,6.76855,0,154.54,1483.71858,0.27314,3.04668,3.66667,3981.688878,56.347952,61.426,6.445912667,0,116.7946667,1223.466051,0.289762667,3.099164,3.677779333,0
Athlete CQ,109,3957.73239,66.18282,39.27,6.17331,0,102.09,1311.93073,0.36564,3.31485,4,3875.873255,65.78835546,125.7108513,6.801980508,0.043544582,118.8614623,1168.142465,0.331396444,2.991513418,3.992020543,0
Athlete CV,109,4873.561388,77.4691775,222.125,7.383305,0,230.5025,1570.75495,0.41261,3.222495,4.1367525,4487.717703,76.03080818,209.0846914,7.622736667,0,218.5695988,1429.695166,0.403495617,3.197132593,4.428946451,0
Athlete E,109,4417.981195,72.6317475,127.7075,7.1899675,0,141.0875,1308.384438,0.35785,2.973545,3.125,4264.238091,72.00689147,126.5177616,7.322983442,0,134.976416,1273.156571,0.358743869,2.998810508,3.294580459,0
Athlete I,109,4784.26876,77.1866925,238.4099975,7.5227225,0,207.9475025,1512.448385,0.407345,3.1618775,3.7,4463.275249,76.43852803,208.5656452,7.464614924,0.001066417,193.4842371,1404.914184,0.402844467,3.157913632,3.898291521,0
Athlete J,109,4392.99443,72.2768625,112.1425,7.0902275,0,129.095,1370.100755,0.3712025,3.1058175,3.9083325,3883.333943,64.09233883,92.48127649,6.850880968,0,107.9978938,1218.000408,0.331514185,3.087060496,3.358511509,0
Athlete Q,109,4815.29419,53.18808,65.7,6.46775,0,83.87,1423.5755,0.26207,2.95636,4.33333,4311.43228,55.04200874,39.99451852,6.179783481,0,76.73711111,1294.348433,0.276990741,3.017892444,4.086913704,0
Athlete Y,109,4488.668425,72.6927275,219.3050025,7.6066575,0,169.1425,1370.588415,0.37284,3.0707525,4.75,4315.111362,72.17378102,223.8543187,7.54176936,0.002857173,165.3100489,1334.147235,0.374595177,3.112751138,4.406379253,0
Athlete AC,110,5972.21454,83.95803,225.59,7.79946,0,217.21,1592.13553,0.37304,2.6659,3,4483.654712,70.24786282,170.4701198,7.583783804,2.81E-05,167.0949412,1281.619885,0.334907633,2.89196838,4.034007439,0
Athlete AL,110,1914.15839,52.608575,169.185005,6.367595,0,144.49,516.60871,0.23782,2.724005,1.5,2169.65145,59.06245667,173.68,6.162908333,0,172.1916667,613.2232917,0.276115,2.826818333,1.944443333,0
Athlete AM,110,4461.49414,82.62026,139.49001,6.7778,0,141.74,1276.35029,0.39394,2.86081,4.5,3795.996827,74.13585742,191.9893404,7.237220632,0.000717238,169.4696528,1115.147419,0.356562327,2.925933097,4.633210226,0
Athlete AO,110,5039.276965,78.46688,420.825,8.40841,0,306.065005,1632.877345,0.42951,3.28844,4.25,4334.835426,69.55961969,296.5722199,8.25641889,1.234355752,258.3311444,1417.854217,0.382221546,3.267550715,4.294521727,0
Athlete AQ,110,4826.264068,85.725875,310.5625,8.10178,4.0825,211.0725,1393.59141,0.4222075,2.9837675,4.97475,4222.488793,86.86014945,329.1935703,7.75146844,2.411608368,233.6770689,1213.681342,0.42013179,2.92082083,4.729864924,0
Athlete AR,110,4840.4599,75.691015,103.525,7.45074,0,214.97,1478.71572,0.388935,3.075685,3.5,4620.863085,72.00268351,70.45873537,7.077200936,0.040188996,179.0784887,1426.631906,0.373718689,3.107562192,3.247123099,0
Athlete AX,110,4986.00879,92.3335,288.62999,7.59608,0,226.42,1491.18249,0.46024,2.99073,4.25,3899.380493,76.28122051,534.5377694,7.801416369,5.551281343,294.3617249,1145.289536,0.373875157,2.935497893,5.016043529,0
Athlete AZ,110,5252.19879,81.422905,428.56,8.584485,15.04,331.21,1617.849495,0.422095,3.124535,3.22222,4936.925724,75.99655082,400.0609959,8.552960451,9.615181659,291.9396394,1553.55506,0.400035489,3.161750459,3.821535789,0
Athlete BA,110,4757.813795,74.170855,142.17,7.358145,0,168.515,1354.4439,0.35534,2.87438,3.4,3962.570244,64.04828888,65.70108053,6.691857483,0.004335382,125.1572164,1154.66956,0.311197214,2.917617979,3.572665644,0
Athlete BD,110,5540.010665,85.8516,346.66,8.10624,0,244.69,1655.09933,0.434455,3.060905,3.699345,4498.155646,72.52174389,250.3406552,7.933973547,0.000155108,193.0021238,1381.467175,0.374747149,3.093079219,4.573121367,0
Athlete BI,110,4864.48986,75.7298,105.225,6.956235,0,175.105,1592.254285,0.414265,3.28319,3.857145,3962.204782,64.72495123,81.94301132,6.844267595,0,144.184752,1274.361709,0.349494562,3.179692536,3.915984139,0
Athlete BJ,110,4555.72996,75.43442667,161.8733333,7.360556667,0,208.71,1404.844063,0.389226667,3.082396667,3.533333333,4228.343252,69.81512347,173.7016242,7.308150608,0.001173666,179.4523619,1351.632902,0.370657171,3.180888968,4.433817647,0
Athlete BN,110,5243.023225,81.707165,434.8,8.68521,7.275,228.01,1489.93307,0.38836,2.85206,3.583335,5230.21686,76.64307944,430.2133333,8.560618889,2.624259259,255.4103704,1567.692849,0.380481481,2.993975185,4.086840185,0
Athlete BS,110,3442.633665,61.89028,355.48999,8.781085,5.925,210.374995,976.841525,0.292945,2.84138,4.5,3618.557912,63.92504702,262.7008318,8.095760575,2.300178006,175.809207,1015.089591,0.299614163,2.821768423,4.20595714,0
Athlete BT,110,5405.02258,84.16066,289.494995,8.42147,7.28,286.125,1694.41713,0.443735,3.166225,4.134925,4567.277787,78.70917674,241.3520895,8.207224277,2.426666667,237.6302604,1424.723869,0.409752075,3.124520897,3.961258309,0
Athlete BW,110,4645.864625,73.273675,115.785,6.66262,0,173.885,1395.66981,0.368415,3.00436,3.5,4535.776406,71.49709906,90.54623487,6.651663999,0,136.911002,1371.726086,0.362969499,3.035272248,3.679390111,0
Athlete CK,110,5242.79228,81.30484,251.455,8.12283,0,208.04,1673.55731,0.43827,3.252905,3.833335,5475.439027,83.38705421,310.2687983,7.713159538,0,226.5033047,1717.179563,0.440930231,3.201828046,4.362306153,0
Athlete E,110,4985.281385,77.05872,218.040005,7.709465,0,119.255,1383.485665,0.359095,2.811205,3,4846.166098,73.62894374,159.6322954,7.506653719,0,131.543336,1397.698143,0.355564263,2.912490609,3.097663031,0
Athlete H,110,2332.415933,58.51242667,480.2099867,7.40692,0,165.1633333,609.5527533,0.25883,2.682956667,2.272726667,2952.31671,62.65971876,336.95277,7.57827161,0.055415943,140.5472242,851.0300994,0.298417045,2.860168128,2.877428746,0
Athlete I,110,1200.3512,16.87467,0,5.15209,0,28.32,297.06952,0.0696,2.47486,0,3937.177872,57.29260628,178.9609278,6.720486385,0.000350004,164.1364695,1211.325118,0.294164645,2.919398833,2.645593115,0
Athlete J,110,5135.97064,79.71431,181.83,7.398155,0,158.71,1484.823575,0.38761,2.927285,3.966665,4804.508877,72.71070566,136.6968449,7.115936376,0,142.5399368,1463.481411,0.368672085,3.05465411,3.829391994,0
Athlete Y,110,2216.55908,75.35045,114.99,7.25862,0,91.69,673.3232,0.38149,3.0377,3,4103.697713,73.43164838,211.6961354,7.495106764,0.000937739,155.6817084,1244.780811,0.37298893,3.046916476,3.945341909,0
Athlete AQ,111,3882.59448,85.38304,953.53998,8.33908,0,307.15,1160.57341,0.42537,2.98917,7,4114.615003,84.1171391,578.8682421,8.126315693,2.466374028,258.3588841,1217.620477,0.422007408,3.035033247,6.259178949,0
Athlete H,111,2929.03101,72.82192,272.67999,6.54987,0,252.53001,1148.73972,0.476,3.92191,5.33333,2779.815366,65.07320369,317.119057,7.154494538,0.023333029,194.276203,906.0856924,0.354979457,3.23377658,3.869708069,0
Athlete AC,112,4306.128348,81.7995325,138.2725,7.52762,0,180.4775,1318.413133,0.416855,3.0553725,3.8416675,4434.526589,76.75415752,157.8774863,7.641743625,1.13E-05,177.4788653,1315.313573,0.379720161,2.975277159,3.923830423,0
Athlete AL,112,2761.136473,59.97365667,71.13666667,7.230606667,0,112.4966667,838.2328233,0.302273333,3.06042,2.142856667,2739.628494,61.60991418,111.2551852,6.665328658,0,150.7221811,801.7467891,0.297704099,2.925887226,2.371035893,0
Athlete AM,112,4272.67037,76.64984667,233.9866667,7.72673,0,168.8633333,1196.63056,0.355653333,2.79069,3.916666667,4093.929818,75.94828645,213.2999375,7.449904123,0.000336482,170.3325532,1169.209864,0.357743561,2.850766021,4.306320847,0
Athlete AO,112,4241.96709,75.68186333,288.7066667,8.688423333,0,210.0133333,1295.722417,0.382966667,3.030553333,4.178453333,4484.154499,74.80799695,322.221722,8.50756909,0.463264381,242.9838872,1397.665489,0.388620333,3.112532861,4.238857784,1
Athlete AQ,112,5552.573355,85.72197,359.0449975,8.44738,0,179.985,1428.879293,0.3683125,2.5774,4.2666675,4795.937075,85.23592853,454.6883667,8.319987161,0.989594518,209.320972,1302.758752,0.391442571,2.767235315,5.112633807,1
Athlete AR,112,4790.677178,75.294615,72.25,6.74,0,192.82,1539.32021,0.399775,3.188315,3.7976175,4695.591525,75.27894656,79.06002617,6.872484807,0.012900171,193.1373544,1467.486147,0.391694147,3.119945889,3.561245038,0
Athlete AW,112,4120.197335,76.64227,250.235,8.308445,0,249.065,1393.746343,0.433205,3.3891075,4.28638,4459.430572,75.10734395,275.3612526,8.216471891,0.000344267,252.8472368,1490.261125,0.417873578,3.336943026,4.319896584,0
Athlete AZ,112,5025.53502,78.1299025,374.825,8.7296175,6.23,288.085,1596.177303,0.411885,3.1637775,4.0715225,4947.076898,78.5792119,413.0174184,8.666828571,8.961292878,292.550625,1550.110914,0.410185034,3.136445548,3.954802012,0
Athlete BA,112,4454.403993,71.638385,64.1625,6.4852825,0,125.3875,1304.46388,0.34732,2.9143975,2.6,4298.74858,70.2643818,77.8499456,6.656243482,0.001391604,132.3695695,1238.250992,0.33668855,2.880743888,2.698633417,0
Athlete BD,112,3858.203215,81.45209,152.97,7.7590425,0,136.2675,1161.780535,0.407015,3.0001725,4.944445,4441.168696,78.96057032,213.2441609,7.829987281,4.98E-05,173.1179348,1326.656439,0.394168961,3.002060891,4.575254451,0
Athlete BI,112,3150.085013,73.26486333,74.55333333,6.14818,0,139.2266667,989.9981667,0.404606667,3.37572,3.633333333,3960.66438,72.02203347,87.23387091,6.530810011,0,158.5412896,1250.807348,0.385965959,3.224308705,3.70832743,0
Athlete BJ,112,4463.91297,75.461825,234.3175,7.505335,0,210.38,1424.692968,0.397625,3.1457125,5.5300825,4518.429882,75.14448236,228.4529798,7.528890456,0.00029742,207.0493055,1419.18598,0.391733442,3.121541696,4.923408193,0
Athlete BN,112,4460.297823,74.1805025,382.8600025,8.246375,0,244.165,1353.725738,0.37137,3.00523,4.433395,4767.780013,76.05061528,414.111935,8.45915773,2.009947417,246.8814152,1420.329545,0.375148315,2.967119936,4.252672282,0
Athlete BO,112,4488.564788,70.08992,110.885,7.1710125,0,146.6825,1365.084813,0.35437,3.019835,3.76894,4461.641023,67.74123852,111.8849383,7.246398549,0,143.2502778,1344.900961,0.340777716,3.011363457,3.79274642,0
