Distance,HSR,AccelMetres,EWMA_Distance,EWMA_HSR,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,InjuredNextTrainingSession
1324.52,12.08,18.4,1545.159931,29.08144246,26.35767759,571.6778209,0.292941117,0
3921.55,131.73,102.9,2337.289954,63.29762831,51.87178506,887.3318806,0.325294078,0
3086.11,82.7,80.06,2586.896636,69.76508554,61.26785671,948.5879204,0.330196052,0
5496.2,71.4,144.83,3556.664424,70.31005703,89.12190447,1355.098614,0.310130701,0
3261.31,6.09,43.16,3458.212949,48.90337135,73.80126965,1300.802409,0.280087134,0
409.59,16.86,21.63,2442.0053,38.22224757,56.41084643,931.011606,0.250058089,0
3406.52,54.06,71.57,2763.5102,43.50149838,61.46389762,1064.204404,0.30337206,0
3367.39,188.03,75.46,2964.803466,91.67766559,66.12926508,1104.782936,0.34224804,0
1117.38,3.36,38.98,2348.995644,62.23844372,57.07951005,898.6052907,0.294832027,0
2671.9,31.35,47.88,2456.63043,51.94229582,54.0130067,937.9668605,0.329888018,0
4063.63,12.74,59.61,2992.296953,38.87486388,55.87867114,1146.95124,0.349925345,0
653.37,22.02,9.21,2212.654635,33.25657592,40.32244742,854.8974935,0.31995023,0
4300.14,76.16,75.07,2908.48309,47.55771728,51.90496495,1091.058329,0.34996682,0
3662.11,188.57,99.92,3159.69206,94.56181152,67.90997663,1165.495553,0.346644547,0
1627.71,0,38.01,2649.031373,63.04120768,57.94331776,997.7270351,0.294429698,0
2080.3,63.04,45.63,2459.454249,63.04080512,53.8388785,923.0146901,0.296286465,0
3631.1,35.22,41.93,2850.002833,53.76720341,49.86925234,1075.30646,0.310857643,0
3596.43,14.67,67.19,3098.811888,40.73480228,55.64283489,1231.710973,0.340571762,0
4096.18,98.81,57.08,3431.267926,60.09320152,56.12188993,1326.740649,0.350381175,0
3779.83,41.39,52.64,3547.455284,53.85880101,54.96125995,1370.270433,0.366920783,0
3128.53,71.53,37.38,3407.813522,59.74920067,49.10083997,1294.886955,0.354613855,0
729.28,0,8.41,2514.969015,39.83280045,35.53722665,999.2313034,0.28974257,0
4911.72,112.6,124.17,3313.88601,64.08853363,65.08148443,1366.207536,0.32982838,0
2806.59,36.7,97.99,3144.78734,54.95902242,76.05098962,1282.68169,0.346552253,0
2916.58,86.75,49.59,3068.718227,65.55601495,67.23065975,1186.00446,0.371034836,0
533.76,30.47,2.4,2223.732151,53.86067663,45.62043983,853.2763068,0.314023224,0
3963,103.54,70.62,2803.488101,70.42045109,53.95362655,1085.217538,0.332682149,0
2618.95,43.45,44.26,2741.9754,61.43030073,50.7224177,1045.828359,0.311788099,0
3535.81,90.46,109.48,3006.586934,71.10686715,70.30827847,1171.752239,0.331192066,0
4743.6,40.53,119.28,3585.591289,60.9145781,86.63218565,1457.754826,0.304128044,0
3720.48,49.35,69.91,3630.554193,57.05971873,81.05812376,1438.736551,0.329418696,0
1232.39,0,15.7,2831.166128,38.03981249,59.27208251,1127.511034,0.346279131,0
3647.02,201.72,88.94,3103.117419,92.59987499,69.16138834,1191.914023,0.317519421,0
1497.79,0,31.4,2568.008279,61.73325,56.57425889,1037.156015,0.27834628,0
5069.81,78.51,130.15,3401.942186,67.3255,81.09950593,1391.71401,0.275564187,0
1117.06,14.7,13.63,2640.314791,49.78366666,58.60967062,1089.142673,0.263709458,0
4352.71,186.47,109.78,3211.113194,95.34577778,75.66644708,1273.815116,0.322472972,0
3042.79,69.47,68.11,3155.005463,86.72051852,73.14763139,1262.48341,0.321648648,0
2961.01,107.05,54.53,3090.340308,93.49701235,66.94175426,1212.075607,0.321099099,0
2039.63,515.19,139.66,2740.103539,234.0613416,91.18116951,978.2904046,0.307399399,0
3714.47,75.92,46.09,3064.892359,181.347561,76.15077967,1099.83027,0.354932933,0
3333.19,52.45,55.76,3154.324906,138.3817074,69.35385311,1131.40018,0.359955288,0
4663.95,84.67,73.51,3657.533271,120.4778049,70.73923541,1394.386787,0.369970192,0
4328.46,167.45,68.87,3881.175514,136.1352033,70.11615694,1484.161191,0.319980128,0
4565.82,73.3,51.39,4109.390343,115.1901355,63.87410463,1417.520794,0.359986752,0
3297.48,139.53,82.67,3838.753562,123.3034237,70.13940308,1344.830529,0.393324501,0
2161.53,0,0.42,3279.679041,82.20228245,46.89960206,1092.760353,0.325549668,0
3836.57,0,0.4,3465.309361,54.80152163,31.3997347,1049.940235,0.303699778,0
3214.06,41,53.24,3381.559574,50.20101442,38.67982314,1132.97349,0.359133186,0
4854.08,89.89,93.68,3872.399716,63.43067628,57.01321542,1346.762327,0.379422124,0
4695.61,11.45,67.51,4146.803144,46.10378419,60.51214362,1580.048218,0.376281416,0
875.39,0,13.97,3056.332096,30.73585613,44.99809574,1195.365479,0.304187611,0
2599.62,141.52,40.34,2904.094731,67.66390408,43.44539716,1109.350319,0.306125074,0
4980.04,14.44,82.88,3596.076487,49.92260272,56.59026478,1411.800213,0.337416716,0
2979.89,78.73,57.15,3390.680991,59.52506848,56.77684318,1317.196808,0.308277811,0
3510.15,189.15,96.86,3430.503994,102.733379,70.13789546,1284.537872,0.31551854,0
2871.19,803.96,153.51,3244.065996,336.475586,97.92859697,1141.455248,0.310345694,0
4076.27,48.01,83.23,3521.467331,240.3203907,93.02906465,1306.616832,0.333563796,0
3156.01,470.43,115.29,3399.648221,317.0235938,100.4493764,1228.691221,0.315709197,0
3234.74,52.18,68.79,3344.678814,228.7423958,89.89625095,1198.097481,0.373806131,0
3120.13,630.87,190.76,3269.829209,362.7849306,123.5175006,1117.061654,0.359204088,0
2358.64,344.67,75.81,2966.099473,356.7466204,107.6150004,1039.681103,0.396136058,0
2195.59,611.74,92.93,2709.262982,441.7444136,102.7200003,868.5474018,0.380757372,0
1927.74,661.18,124.35,2448.755321,514.8896091,109.9300002,771.5382678,0.353838248,0
3089.36,87.41,29.22,2662.290214,372.396406,83.02666679,857.5321786,0.389225499,0
2760.15,171.65,59.9,2694.910143,305.4809374,75.31777786,902.418119,0.359483666,0
1723.88,281.78,73.64,2371.233429,297.5806249,74.75851857,844.6120794,0.369655777,0
4304.49,83.69,88.56,3015.652286,226.2837499,79.35901238,1159.17472,0.333103851,0
3933.85,149.22,86.58,3321.71819,200.5958333,81.76600826,1312.553146,0.308735901,0
3191.5,87.33,45.4,3278.312127,162.8405555,69.6440055,1275.525431,0.362490601,0
2952.19,82.72,63.52,3169.604751,136.1337037,67.60267034,1247.856954,0.3716604,0
3656.19,179.22,143.48,3331.799834,150.4958025,92.89511356,1331.841303,0.3877736,0
3771.7,107.79,104.45,3478.433223,136.260535,96.74674237,1414.504202,0.368515734,0
4102.51,29.59,211.63,3686.458815,100.70369,135.0411616,1530.489468,0.365677156,0
2875.38,39.67,35.55,3416.09921,80.35912665,101.8774411,1387.069645,0.32378477,0
4489.04,224.41,140.81,3773.74614,128.3760844,114.8549607,1554.153097,0.35252318,0
3590.16,111.7,71.07,3712.55076,122.8173896,100.2599738,1490.708731,0.345015454,0
4512.91,170.8,158.14,3979.337173,138.8115931,119.5533159,1574.452487,0.373343636,0
4311.05,150.82,216.17,3661.914,85.258,91.36,1029.944,0.314,0
5175.23,106.47,183.83,4166.352667,92.32866667,122.1833333,1119.579333,0.312666667,0
4833.69,64.13,191.58,4388.798444,82.92911111,145.3155556,1183.539556,0.335111111,0
2478.32,82.76,74,3751.972296,82.87274074,121.5437037,1210.319704,0.360074074,0
4441.74,21.71,174.88,3981.894864,62.48516049,139.3224691,1225.456469,0.380049383,0
3622.97,1.64,199.7,3862.253243,42.20344033,159.4483128,1210.357646,0.393366255,0
4659.98,44.54,51.65,4128.162162,42.98229355,123.5155418,1283.521764,0.388910837,0
2420.03,48.86,44.95,3558.784775,44.94152904,97.32702789,1131.517843,0.359273891,0
4098.28,0,230.49,3738.616516,29.96101936,141.7146853,1273.331895,0.392849261,0
4439.52,71.6,134.47,3972.251011,43.84067957,139.2997902,1320.134597,0.405232841,0
4440.94,0,240.05,4128.480674,29.22711971,172.8831934,1487.333065,0.440155227,0
3215.98,70.41,81.71,3824.313783,42.95474648,142.492129,1465.242043,0.440103485,0
5187.14,72.83,100.39,4278.589188,52.91316432,128.458086,1539.534695,0.45006899,0
4692.18,94.17,161.55,4416.452792,66.66544288,139.488724,1593.579797,0.47671266,0
4543.78,173.19,144.4,4458.895195,102.1736286,141.125816,1593.296531,0.474475107,0
3497.65,1.07,123.69,4138.48013,68.47241906,135.3138773,1610.381021,0.472983404,0
2853.84,50.18,80.82,3710.266753,62.37494604,117.1492516,1461.800681,0.411988936,0
3975.65,0,150.2,3798.727836,41.58329736,128.1661677,1501.753787,0.417992624,0
3157.27,251.37,139.56,3584.908557,111.5121982,131.9641118,1328.359191,0.355328416,0
5667.6,109.38,178.07,4279.139038,110.8014655,147.3327412,1550.246128,0.403552277,0
5914.22,70.3,93.43,4824.166025,97.300977,129.3651608,1694.487418,0.412368185,0
4938.81,106.14,80.2,4862.380684,100.247318,112.9767739,1726.551612,0.41157879,0
3473.17,70.47,68.55,4399.310456,90.32154533,98.16784924,1561.927742,0.361052527,0
3167.17,17.6,78.59,3988.59697,66.08103022,91.6418995,1421.845161,0.344035018,0
6006.95,3.32,128.68,4661.381314,45.16068681,103.987933,1679.253441,0.362690012,0
5235.25,89.43,115.61,4852.670876,59.91712454,107.8619553,1667.555627,0.371793341,0
6789.31,131.66,181.16,5498.217251,83.83141636,132.2946369,1817.687085,0.401195561,0
5284.64,52.82,104.75,5427.024834,73.49427757,123.1130913,1835.704723,0.387463707,0
4278.98,68.69,118.16,5044.343222,71.89285172,121.4620608,1697.843149,0.401642471,0
5176.07,43.97,101.33,5088.252148,62.58523448,114.7513739,1698.445433,0.404428314,0
3756.07,59.14,77.88,4644.191432,61.43682299,102.4609159,1530.363622,0.41295221,0
2615.97,15.24,33.01,3968.117621,46.03788199,79.31061062,1313.415748,0.385301473,0
4198.91,122.33,90.41,4045.048414,71.46858799,83.01040708,1314.350499,0.383534315,0
3759.14,148.36,56.32,3949.74561,97.09905866,74.11360472,1288.050332,0.37235621,0
4587.43,85.12,119.31,4162.307073,93.10603911,89.17906981,1396.596888,0.37490414,0
3316.16,39.75,41.66,3880.258049,75.32069274,73.33937988,1310.387925,0.369936093,0
5984.32,50.1,91.66,4581.612032,66.91379516,79.44625325,1537.568617,0.383290729,0
3977.41,20.87,52.36,4380.211355,51.56586344,70.41750217,1456.199078,0.372193819,0
3350.95,0,31.18,4037.124237,34.37724229,57.33833478,1350.119385,0.348129213,0
2279.36,81.69,34.91,3451.202824,50.14816153,49.86222319,1154.592924,0.345419475,0
3660.69,16.14,57.19,3521.031883,38.81210769,52.30481546,1210.441949,0.33027965,0
4549.45,187.9,85.24,3863.837922,88.50807179,63.2832103,1278.857966,0.3468531,0
5782.43,99.11,117.26,4503.368615,92.04204786,81.27547354,1518.848644,0.384568733,0
4772.02,149.62,47.62,4592.919076,111.2346986,70.05698236,1540.759096,0.389712489,0
4075.2,21.92,45.26,4420.346051,81.46313238,61.79132157,1435.576064,0.369808326,0
4001.07,117.69,72.99,4280.587367,93.53875492,65.52421438,1401.800709,0.359872217,0
1409.83,103.41,26.56,3323.668245,96.82916995,52.53614292,1086.880473,0.309914812,0
2484.68,69.64,53.62,3044.005497,87.7661133,52.89742861,1004.370315,0.296609874,0
4256.61,98.95,101.46,3448.206998,91.49407553,69.08495241,1114.593544,0.344406583,0
2856.6,91.79,43.24,3251.004665,91.59271702,60.46996827,1058.842362,0.352937722,0
3513.99,112.77,63.34,3338.666443,98.65181135,61.42664552,1070.868242,0.341958481,0
3362.52,11.38,40.06,3346.617629,69.56120757,54.30443034,1109.122161,0.341305654,0
3746.21,192.65,57.48,3479.815086,110.590805,55.36295356,1141.778107,0.364203769,0
3963.82,103.93,121.2,3641.150057,108.3705367,77.30863571,1179.682072,0.366135846,0
4438.35,124.87,96.42,3906.883372,113.8703578,83.67909047,1275.884714,0.374090564,0
1871.84,85.88,32.56,3228.535581,104.5402385,66.63939365,1067.013143,0.362727043,0
2284.18,72.71,26.14,2913.750387,93.93015902,53.13959577,990.8787619,0.361818029,0
4573.78,110.43,90.15,3467.093592,99.43010601,65.47639718,1144.489175,0.377878686,0
3772.09,74.39,86,3568.759061,91.08340401,72.31759812,1236.69945,0.401919124,0
4036.06,256.87,65.86,3724.526041,146.3456027,70.16506541,1235.849633,0.411279416,0
847.5,0,1.95,2765.51736,97.56373512,47.42671027,903.0864221,0.347519611,0
3788.4,117.57,78.01,3106.47824,104.2324901,57.62114018,990.6109481,0.348346407,0
3848.28,112.2,79.73,3353.745494,106.8883267,64.99076012,1091.893965,0.345564271,0
3246.74,202.77,63.16,3318.076996,138.8488845,64.38050675,1050.725977,0.343709514,0
3265.57,101.77,81.46,3300.574664,126.4892563,70.07367117,1051.917318,0.345806343,0
3819.4,55.88,71.42,3473.516443,102.9528375,70.52244744,1106.581545,0.337204229,0
2900.94,82.76,33.8,3282.657628,96.2218917,58.28163163,1041.404364,0.338136152,0
3803.04,116.69,66.36,3456.118419,103.0445945,60.97442109,1092.319576,0.348757435,0
3823.97,220.62,86.65,3578.735613,142.2363963,69.53294739,1129.25305,0.379171623,0
3619.24,32.45,50.39,3592.237075,105.6409309,63.15196493,1169.6787,0.376114416,0
2943.73,51.62,48.85,3376.06805,87.63395392,58.38464328,1121.012467,0.374076277,0
2761.89,19.12,66.48,3171.342033,64.79596928,61.08309552,1076.584978,0.386050851,0
3960.19,51.81,56.55,3434.291356,60.46731285,59.57206368,1152.566652,0.370700568,0
2101.96,71.2,80.34,2990.180904,64.04487523,66.49470912,1005.071101,0.363800378,0
2829.92,76.55,63.4,2936.760602,68.21325016,65.46313941,966.6274009,0.329200252,0
3824.47,21.1,36.68,3232.663735,52.50883344,55.86875961,1088.728267,0.326133501,0
1687.21,5.55,28.12,2717.51249,36.85588896,46.61917307,887.0421782,0.327422334,0
4802.5,21.76,99.95,3412.508327,31.82392597,64.39611538,1123.158119,0.354948223,0
3264.11,30.32,43.81,3363.042218,31.32261731,57.53407692,1128.155413,0.343298815,0
2460.18,57.33,54.17,3062.088145,39.99174488,56.41271795,1014.260275,0.32219921,0
2437.03,64.4,55.73,2853.73543,48.12782992,56.1851453,915.2135167,0.31146614,0
3683.95,35.23,33.3,3130.47362,43.82855328,48.55676353,1001.992344,0.327644093,0
963.15,0,19.01,2408.032413,29.21903552,38.70784235,816.2448963,0.348429396,0
4226.38,23.74,54.04,3014.148276,27.39269035,43.81856157,993.6065975,0.36895293,0
1624.94,0,28.99,3183.674,78.592,95.322,921.522,0.248,0
3119.44,195.29,209.48,3162.262667,117.4913333,133.3746667,943.808,0.265333333,0
2363.94,0,55.25,2896.155111,78.32755556,107.3331111,1037.148667,0.310222222,0
4047.37,321.55,196.35,3279.893407,159.4017037,137.0054074,1085.205778,0.340148148,0
3946.96,80.33,129.93,3502.248938,133.0444691,134.6469383,1095.413852,0.353432099,0
3484.82,71.75,219.06,3496.439292,112.6129794,162.7846255,1113.089235,0.368954733,0
2116.77,20.06,37.85,3036.549528,81.76198628,121.1397503,1009.346156,0.339303155,0
3933.58,42.7,111.11,3335.559685,68.74132419,117.7965002,1110.517438,0.366202103,0
3743.3,26.15,174.28,3471.473124,54.54421613,136.6243335,1219.288292,0.394134736,0
3940.3,226.83,237.92,3627.748749,111.9728108,170.3895557,1380.958861,0.439423157,0
3126.75,16.5,105.84,3460.749166,80.1485405,148.8730371,1385.332574,0.436282105,0
5160.7,51.66,96.18,4027.399444,70.65236033,131.3086914,1488.385049,0.460854736,0
4556.39,100.86,154.57,4203.729629,80.72157356,139.0624609,1558.5367,0.483903158,0
3861,547.49,203.04,4089.48642,236.311049,160.3883073,1537.9678,0.469268772,0
3995.4,89.69,157,4058.12428,187.437366,159.2588715,1546.391866,0.452845848,0
4576.74,53.78,139.61,4230.996186,142.8849107,152.7092477,1679.917911,0.465230565,0
4196.19,35.71,147.16,4219.394124,107.1599405,150.8594985,1668.758607,0.44015371,0
4496,49.95,145.04,4311.596083,88.0899603,148.9196656,1751.562405,0.443435807,0
5425.69,162.66,132.44,4682.960722,112.9466402,143.4264438,1826.23827,0.458957205,0
4309.34,49.71,91.02,4558.420481,91.86776013,125.9576292,1794.91218,0.45597147,0
4337.84,960.85,395.6,4202.752,601.514,274.512,1434.67,0.422,0
5203.55,1600.41,518.14,4536.351333,934.4793333,355.7213333,1475.973333,0.444666667,0
4847.4,276.9,306.14,4640.034222,715.2862222,339.1942222,1579.892222,0.469777778,0
4713.95,504.38,180.73,4664.672815,644.9841481,286.3728148,1518.758148,0.443185185,0
3489.67,437.86,301.85,4273.00521,575.9427654,291.5318765,1514.602099,0.442123457,0
3946.96,80.33,129.93,4164.323473,410.7385103,237.6645844,1381.678066,0.421415638,0
4338.41,910.77,322.46,4222.352316,577.4156735,265.9297229,1502.925377,0.450943759,0
3974.75,337.06,206.74,4139.81821,497.2971157,246.1998153,1560.830251,0.460629172,0
4895.61,355.58,232.85,4391.748807,450.0580771,241.7498768,1705.860168,0.473752782,0
4461.15,666.57,248.05,4414.882538,522.2287181,243.8499179,1764.510112,0.485835188,0
5111.61,244.38,175.28,4647.125025,429.6124787,220.9932786,1834.883408,0.480556792,0
5114.64,252.93,192.77,4802.96335,370.7183191,211.5855191,1872.825605,0.477037861,0
4207.42,1193.2,317.27,4604.4489,644.8788794,246.8136794,1715.72707,0.448025241,0
4892.33,166.45,113.83,4700.409267,485.4025863,202.4857863,1761.858047,0.458683494,0
4409.77,378.26,0,4603.529511,449.6883909,134.9905242,1604.342031,0.422455663,0
3584.4,1290.42,0,4263.819674,729.9322606,89.99368278,1452.518021,0.408303775,0
3508.76,1234.42,0,4012.133116,898.0948404,59.99578852,1342.668681,0.398869183,0
4640.41,1143.98,0,4221.558744,980.0565603,39.99719235,1381.342454,0.389246122,0
3511.74,665.7,0,3984.952496,875.2710402,26.6647949,1391.224969,0.372830748,0
4362.29,968.25,0,4110.731664,906.2640268,17.77652993,1361.463313,0.415220499,0
4719.63,97.37,0,4313.697776,636.6326845,11.85101995,1291.758875,0.413480333,0
3558.48,591.77,0,4061.958517,621.6784563,7.90067997,1306.265917,0.432320222,0
3232.13,840.12,0,3785.349012,694.4923042,5.26711998,1267.853945,0.448213481,0
3801.48,583.54,0,3790.726008,657.5082028,3.51141332,1322.439296,0.492142321,0
4401.56,543.78,0,3994.337338,619.5988019,2.340942213,1316.916198,0.47809488,0
6349.71,442.37,0,4779.461559,560.5225346,1.560628142,1633.854132,0.482063254,0
7100.98,297.9,0,5553.301039,472.9816897,1.040418761,1961.732754,0.478042169,0
5201.52,181.32,0,5436.040693,375.7611265,0.693612508,1934.051836,0.438694779,0
6950.25,654.52,0,5940.777129,468.680751,0.462408338,2074.091224,0.462463186,0
4680.97,430.12,0,5520.841419,455.8271673,0.308272226,1889.737483,0.418308791,0
3692.11,792.54,0,4911.264279,568.0647782,0.205514817,1637.564989,0.378872527,0
4721.17,355.35,0,4847.89952,497.1598521,0.137009878,1659.013326,0.395915018,0
3789.22,365.85,0,4495.006346,453.3899014,0.091339919,1528.832217,0.367276679,0
2768.11,612.41,0,3919.374231,506.396601,0.060893279,1314.421478,0.391517786,0
5633.4,414.44,121.81,4490.716154,475.7444006,40.64392885,1555.754319,0.421011857,0
4208.86,285.4,96.56,4396.764103,412.2962671,59.28261924,1538.402879,0.427341238,0
5143.49,470.04,161.95,4645.672735,431.5441781,93.50507949,1624.285253,0.458227492,0
4436.62,400.01,99.92,4575.98849,421.0327854,95.64338633,1580.363502,0.432151661,0
2825.02,223.22,95.3,3992.332327,355.0951902,95.52892422,1374.072335,0.428101108,0
4146.64,239.88,109.86,4043.768218,316.6901268,100.3059495,1423.66489,0.425400738,0
6244.45,218.51,135.77,4777.328812,283.9634179,112.1272997,1677.749926,0.433600492,0
2223.72,337.14,98.09,3926.125875,301.6889453,107.4481998,1394.769951,0.425733662,0
4937.4,503.32,167,4263.21725,368.8992968,127.2987998,1500.186634,0.437155774,0
6134.3,435.25,174.41,4886.9115,391.0161979,143.0025332,1740.371089,0.461437183,0
4777.51,699.82,188.66,4850.444333,493.9507986,158.2216888,1689.16406,0.444291455,0
4292.27,208.56,130.22,4664.386222,398.8205324,148.8877925,1640.839373,0.46286097,0
5860.69,281.99,127.86,5063.154148,359.8770216,141.8785284,1768.959582,0.481907313,0
4819.88,480.51,115.4,4982.062765,400.0880144,133.0523522,1749.129721,0.477938209,0
2471.4,242.36,71.44,4145.175177,347.5120096,112.5149015,1449.016481,0.448625473,0
3403.37,328.6,106.08,3897.906785,341.2080064,110.3699343,1338.107654,0.489083648,0
4477.44,280.08,130.22,4091.084523,320.8320043,116.9866229,1423.385103,0.482722432,0
4881.83,314.57,148.46,4354.666349,318.7446695,127.4777486,1485.990068,0.498481622,0
3033.76,51.72,73.35,3914.364232,229.7364463,109.4351657,1339.933379,0.495654414,0
3307.04,280.96,94.11,3711.922822,246.8109642,104.3267772,1236.888919,0.46376961,0
2958.62,280.11,89.82,3460.821881,257.9106428,99.49118477,1170.662613,0.455846406,0
3992.16,253.59,72.06,3637.934587,256.4704285,90.34745651,1225.541742,0.457230938,0
4557.47,392.45,199.37,3944.446392,301.7969524,126.6883043,1344.317828,0.444820625,0
5232.65,237.74,117.71,4373.847594,280.4446349,123.6955362,1509.831885,0.459880417,0
2003.82,206.95,54.92,3583.838396,255.9464233,100.7703575,1247.451257,0.449920278,0
5077.63,194.41,95.7,4081.768931,235.4342822,99.08023832,1423.070838,0.466613519,0
4138.44,219.27,105.07,4100.659287,230.0461881,101.0768255,1456.900559,0.471075679,0
3645.33,316.53,72.59,3948.882858,258.8741254,91.58121703,1369.207039,0.450717119,0
1039.03,0,17.95,2978.931905,172.5827503,67.03747802,1023.114693,0.403811413,0
5257.92,337.19,117.25,3738.594604,227.4518335,83.77498535,1267.346462,0.425874275,0
4697,451.36,146.1,4058.063069,302.087889,104.5499902,1348.107641,0.427249517,0
3503.46,713.5,178.51,3873.195379,439.2252593,129.2033268,1286.228427,0.428166345,0
3694.91,186.62,167.97,3813.76692,355.0235062,142.1255512,1295.108952,0.432110896,0
5228.88,300.35,133.82,4285.47128,336.7990042,139.3570341,1444.265968,0.441407264,0
4161.87,325.2,122.84,4244.270853,332.9326694,133.8513561,1406.083979,0.447604843,0
2079,405.27,151.06,3522.513902,357.045113,139.5875707,1212.352652,0.468403229,0
4362.92,616.8,143.7,3802.649268,443.6300753,140.9583805,1277.975102,0.442268819,0
3934.58,273.26,106.25,3846.626179,386.8400502,129.3889203,1311.756734,0.438179213,0
3857.76,693.64,146.97,3850.337452,489.1067001,135.2492802,1284.01449,0.428786142,0
3222.96,232.99,101.96,3641.211635,403.7344668,124.1528535,1253.342993,0.449190761,0
4108.51,168.81,109.21,3796.977757,325.4263112,119.1719023,1331.668662,0.476127174,0
4740.38,376.87,128.44,4111.445171,342.5742074,122.2612682,1406.072441,0.450751449,0
3131.91,378.45,87.77,3784.933447,354.532805,110.7641788,1240.451628,0.390500966,0
4390.91,263.19,94.66,3986.925632,324.0852033,105.3961192,1319.524418,0.387000644,0
3126.5,230.88,84.14,3700.117088,293.0168022,98.31074614,1230.072946,0.381333763,0
2737.44,121.06,116.55,3379.224725,235.6978681,104.3904974,1130.625297,0.394222509,0
2218.24,195.33,50.95,2992.229817,222.2419121,86.57699828,1011.946865,0.406148339,0
2384.47,161.09,51.04,2789.643211,201.8579414,74.73133219,968.5779098,0.440765559,0
4525.82,180.43,84.92,3368.368807,194.7152943,78.12755479,1166.658607,0.453843706,0
2861.46,276.46,78.09,3199.399205,221.9635295,78.11503653,1065.192404,0.419229137,0
1115.52,45.66,30.27,3002.172,277.252,129.004,1020.276,0.424,0
1252.46,203.47,85.23,2418.934667,252.658,114.4126667,810.5373333,0.452666667,0
1486.69,12.42,47.52,2108.186444,172.5786667,92.11511111,722.5182222,0.408444444,0
5480.29,58.29,128.67,4788.972,118.486,135.322,1682.908,0.458,0
3833.97,224.78,161.75,4470.638,153.9173333,144.1313333,1592.432,0.435333333,0
5036.53,78.07,115.7,4659.268667,128.6348889,134.6542222,1682.731333,0.436888889,0
4564.42,74.16,114.52,4627.652444,110.4765926,127.9428148,1666.580889,0.424592593,0
5541.41,85.67,154.37,4932.238296,102.2077284,136.7518765,1713.990593,0.433061728,0
4572.62,16.18,82.5,4812.365531,73.53181893,118.6679177,1659.140395,0.422041152,0
4350.56,56.8,73.25,4658.430354,67.95454595,103.5286118,1601.82693,0.394694102,0
5933.72,68.8,136.76,5083.526903,68.23636397,114.6057412,1740.611287,0.409796068,0
4867.27,59.24,108.85,5011.441268,65.23757598,112.6871608,1741.910858,0.396530712,0
4955.05,36.23,75.58,4992.644179,55.56838399,100.3181072,1756.047239,0.397687141,0
5478.48,66.95,159.35,5154.589453,59.36225599,119.9954048,1821.471492,0.401791427,0
4510.03,107.06,113.05,4939.736302,75.26150399,117.6802699,1748.964328,0.424527618,0
4575.94,138.23,110.68,4818.470868,96.25100266,115.3468466,1650.376219,0.413018412,1
4355.89,95.62,139.41,4664.277245,96.04066844,123.3678977,1604.344146,0.415345608,0
4892.27,185.51,116.43,4740.27483,125.863779,121.0552651,1603.352764,0.426897072,0
5061.03,155.98,92.08,4847.19322,135.9025193,111.3968434,1641.578509,0.427931381,0
4936.08,22.21,100.64,4876.822147,98.00501287,107.811229,1664.76234,0.388620921,0
4397.37,41.17,77.06,4717.004764,79.06000858,97.5608193,1633.158226,0.359080614,0
4762.98,137.76,118.77,4732.329843,98.62667239,104.6305462,1658.125484,0.372720409,0
5811.26,234.88,194.47,5091.973229,144.0444483,134.5770308,1762.696989,0.388480273,0
4241.17,35.34,93.59,4808.372152,107.8096322,120.9146872,1635.92466,0.398986849,0
3415.13,105.94,96.26,4343.958102,107.1864214,112.6964581,1478.729773,0.405991232,0
2021.45,23.77,29.2,3569.788734,79.38094763,84.86430542,1211.516515,0.357327488,0
3657.6,49.91,100.59,3599.059156,69.55729842,90.10620362,1238.477677,0.364884992,0
2754.18,317.05,60.82,3317.432771,152.0548656,80.34413574,1127.291785,0.329923328,0
3657.73,169.11,92.27,3430.865181,157.7399104,84.31942383,1214.077856,0.329948885,0
3810.64,72.41,43.87,3557.456787,129.2966069,70.83628255,1174.565238,0.269965924,0
1834.91,158.9,28.02,2983.274525,139.1644046,56.56418837,963.1068251,0.259977282,0
4099.77,59.52,91.12,3355.439683,112.6162698,68.08279225,1083.111217,0.293318188,0
5303.54,259,84.94,4004.806455,161.4108465,73.7018615,1319.864144,0.318878792,0
1834.91,158.9,28.02,3281.507637,160.5738977,58.47457433,1059.972763,0.292585861,0
1834.91,158.9,28.02,2799.308425,160.0159318,48.32304955,886.711842,0.275057241,0
4711.19,69.58,62.48,3436.602283,129.8706212,53.04203304,1072.114561,0.313371494,0
4860.28,44.14,111.56,3911.161522,101.2937475,72.54802202,1302.683041,0.345580996,0
3997.87,247.8,72.36,3940.064348,150.129165,72.48534802,1295.025361,0.340387331,0
4032.65,34.25,50.07,3970.926232,111.5027766,65.01356534,1301.413574,0.37025822,0
5246.85,62.64,82.03,4396.234155,95.21518443,70.68571023,1463.572382,0.400172147,0
4374.58,57.33,87.99,4389.016103,82.58678962,76.45380682,1461.458255,0.400114765,0
2278.89,100.02,53.18,3685.640735,88.39785975,68.69587121,1216.685503,0.376743176,0
3247.72,104.58,54.35,3539.667157,93.7919065,63.91391414,1145.357002,0.427828784,0
2970.85,79.63,65.46,3350.061438,89.071271,64.42927609,1098.398001,0.38521919,0
4345.2,133.64,112.98,3681.774292,103.927514,80.61285073,1209.042001,0.41347946,0
2888.82,103.63,70.7,3417.456195,103.8283427,77.30856715,1129.884667,0.40231964,0
2398.6,124.76,89.22,3077.837463,110.8055618,81.27904477,1035.559778,0.381546427,0
